PRIMARY_KEY,REP_DATE,REP_TIME,SEX,APD_RACE_DESC,LOCATION,PERSON_SEARCHED_DESC,REASON_FOR_STOP_DESC,SEARCH_BASED_ON_DESC,SEARCH_DISC_DESC,RACE_KNOWN,X_COORDINATE,Y_COORDINATE,SECTOR,LOCAL_FIELD1
20151540265,06/03/2015,535,F,HISPANIC OR LATINO,6100 PONCA ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128734,10060527,HENR,3
20151540329,06/03/2015,611,M,BLACK,1800 E RIVERSIDE DR,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118763,10061943,HENR,3
20151540589,06/03/2015,942,M,HISPANIC OR LATINO,10700 MOTHERAL DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3130437,10110237,EDWARD,4
20151541588,06/03/2015,1840,M,WHITE,199 ZONE LAKE AUSTIN,NO = 2,,,,,3100352,10080654,BAKER,10
20151541662,06/03/2015,1913,M,HISPANIC OR LATINO,2400 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120261,10059352,HENR,3
20151541777,06/03/2015,2109,F,HISPANIC OR LATINO,2300 S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3115054,10058287,HENR,9
20151541890,06/03/2015,2323,M,BLACK,6300 EMERALD FOREST DR,YES = 1,,PROBABLE CAUSE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3099465,10047375,FRANK,2
20151541931,06/03/2015,2156,M,BLACK,1796 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3118756,10061954,HENR,3
20151541953,06/04/2015,41,M,WHITE,10224 LAKE CREEK PKWY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096392,10140612,ADAM PD,6
20151542059,06/03/2015,2255,M,HISPANIC OR LATINO,COLORADO ST / W 4TH ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113692,10070194,GEORGE,9
20151542078,06/03/2015,2303,F,HISPANIC OR LATINO,N IH 35 SVRD NB / E BRAKER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3134581,10110842,EDWARD,1
20151542116,06/03/2015,2327,F,WHITE,2600 S IH 35 SVRD SB,NO = 2,,,,,3114418,10057207,DAVID,9
20151542153,06/04/2015,116,M,BLACK,E RIVERSIDE DR / WICKERSHAM LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121685,10057945,HENR,3
20151550065,06/04/2015,56,M,WHITE,400 GROVE BLVD,NO = 2,,,,,3127604,10062112,HENR,3
20151550098,06/04/2015,123,M,HISPANIC OR LATINO,4200 S CONGRESS AVE,NO = 2,,,,,3107598,10053395,DAVID,3
20151550110,06/04/2015,219,M,HISPANIC OR LATINO,200 CHICON ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120247,10067320,GEORGE,3
20151550134,06/04/2015,303,M,HISPANIC OR LATINO,7700 BLOCK N LAMAR BLVD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122829,10099233,IDA,4
20151550157,06/04/2015,227,F,HISPANIC OR LATINO,6400 N MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111021,10098865,BAKER,10
20151550184,06/04/2015,304,M,WHITE,9400 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127950,10105735,EDWARD,4
20151550184,06/04/2015,304,M,WHITE,9400 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3127950,10105735,EDWARD,4
20151550221,06/04/2015,414,M,BLACK,2100 FARO DR,YES = 1,SUSPICIOUS PERSON / VEHICLE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3123889,10056475,HENR,3
20151550267,06/04/2015,511,F,BLACK,3000 E 12TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126435,10074087,CHARLIE,1
20151551178,06/04/2015,1508,M,HISPANIC OR LATINO,5600 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3102468,10048766,FRANK,2
20151551330,06/04/2015,1631,M,WHITE,199 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100352,10080654,BAKER,10
20151551331,06/04/2015,1756,M,WHITE,102 W POWELL LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3126082,10100114,EDWARD,4
20151551414,06/04/2015,1515,F,BLACK,E CESAR CHAVEZ ST / RED RIVER ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115632,10068498,GEORGE,9
20151551439,06/04/2015,1724,M,HISPANIC OR LATINO,500 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096120,10100435,BAKER,10
20151551517,06/04/2015,1817,M,HISPANIC OR LATINO,500 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3096120,10100435,BAKER,10
20151551643,06/04/2015,2004,M,HISPANIC OR LATINO,1400 E CESAR CHAVEZ ST,NO = 2,,,,,3118291,10067650,GEORGE,3
20151551823,06/04/2015,2043,F,WHITE,4200 SANTIAGO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,OTHER,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3110864,10051242,DAVID,3
20151551823,06/04/2015,2043,F,BLACK,4200 SANTIAGO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110864,10051242,DAVID,3
20151551941,06/04/2015,2132,M,HISPANIC OR LATINO,1500 S MOPAC EXPY NB,NO = 2,,,,,3098815,10067962,DAVID,8
20151551987,06/04/2015,2149,M,WHITE,1500 BLOCK S MOPAC EXPY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3098815,10067962,DAVID,8
20151552004,06/04/2015,2156,M,BLACK,3730 MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129491,10079129,BAKER,9
20151552123,06/05/2015,18,M,HISPANIC OR LATINO,9700 N IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131460,10104981,EDWARD,4
20151552133,06/04/2015,2300,M,BLACK,14600 BLOCK N IH 35 NB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3136225,10133624,EDWARD,7
20151552211,06/05/2015,104,M,HISPANIC OR LATINO,S CONGRESS AVE / SHERATON AVE,NO = 2,,,,,3106560,10051326,DAVID,3
20151552220,06/04/2015,2334,M,WHITE,2300 BLOCK S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109473,10061604,DAVID,9
20151552236,06/05/2015,129,F,WHITE,3300 S IH 35 SVRD NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113532,10054804,HENR,3
20151552249,06/05/2015,254,M,BLACK,500 SAN JACINTO BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3114905,10070325,GEORGE,9
20151560038,06/05/2015,332,M,HISPANIC OR LATINO,10111 N LAMAR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3129379,10108475,EDWARD,4
20151560042,06/05/2015,24,M,WHITE,800 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3111739,10071612,BAKER,9
20151560048,06/05/2015,29,M,WHITE,1100 W 6TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110419,10072168,BAKER,9
20151560091,06/05/2015,56,M,HISPANIC OR LATINO,2400 W BEN WHITE BLVD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097191,10057645,DAVID,5
20151560091,06/05/2015,56,M,HISPANIC OR LATINO,2400 W BEN WHITE BLVD EB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3097191,10057645,DAVID,5
20151560169,06/05/2015,201,M,WHITE,4700 BLOCK AIRPORT BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122479,10084836,BAKER,9
20151560191,06/05/2015,215,M,WHITE,800 W 2ND ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110982,10070219,GEORGE,9
20151560263,06/05/2015,406,F,BLACK,1100 POQUITO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3122421,10070642,CHARLIE,1
20151560452,06/05/2015,820,F,BLACK,E CESAR CHAVEZ ST / TILLERY ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125192,10065057,CHARLIE,3
20151560718,06/05/2015,1053,F,WHITE,500 BARTON BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107564,10069143,DAVID,5
20151561381,06/05/2015,1630,M,WHITE,1181 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3079168,10100489,BAKER,10
20151561497,06/05/2015,1951,M,WHITE,BLUEBONNET LN / ASHBY AVE,NO = 2,,,,,3105487,10066285,DAVID,5
20151561507,06/05/2015,1823,M,HISPANIC OR LATINO,4200 S CONGRESS AVE,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107598,10053395,DAVID,3
20151561620,06/05/2015,1843,M,WHITE,1023 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3080572,10098546,BAKER,10
20151561746,06/05/2015,1957,M,HISPANIC OR LATINO,E 51ST ST / MANOR RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3131645,10082117,IDA,1
20151562116,06/06/2015,110,F,WHITE,3600 BLOCK S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106992,10056943,DAVID,3
20151562138,06/05/2015,2249,F,WHITE,1200 W 6TH ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3109731,10072438,BAKER,9
20151562146,06/05/2015,2252,M,HISPANIC OR LATINO,9700 N LAMAR BLVD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3128584,10107080,EDWARD,4
20151570037,06/06/2015,345,M,WHITE,POND SPRINGS RD / HUNTERS CHASE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103201,10133570,ADAM PD,6
20151570068,06/06/2015,136,M,WHITE,SOUTHRIDGE DR / BANISTER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103804,10056748,DAVID,5
20151570077,06/06/2015,42,M,BLACK,1915 COLLEGE ROW,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121636,10069862,CHARLIE,1
20151570087,06/06/2015,47,M,HISPANIC OR LATINO,1701 HASKELL ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118914,10065381,GEORGE,3
20151570092,06/06/2015,48,M,WHITE,700 E WILLIAM CANNON DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3105539,10042785,FRANK,2
20151570116,06/06/2015,100,F,BLACK,BURNET RD / GRACY FARMS LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122206,10121725,ADAM PD,7
20151570122,06/06/2015,102,M,HISPANIC OR LATINO,5300 S IH 35 SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108483,10045856,DAVID,3
20151570131,06/06/2015,508,F,HISPANIC OR LATINO,2100 WICKERSHAM LN,YES = 1,,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121437,10057605,HENR,3
20151570160,06/06/2015,123,F,WHITE,1100 W 6TH ST,NO = 2,,,,,3110419,10072168,BAKER,9
20151570170,06/06/2015,254,F,WHITE,6500 S 1ST ST,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101005,10045481,FRANK,2
20151570184,06/06/2015,136,M,HISPANIC OR LATINO,7000 SH 45 WB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3062883,10039430,DAVID,8
20151570317,06/06/2015,307,M,HISPANIC OR LATINO,2200 QUICKSILVER BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,FRISK FOR SAFETY,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3107215,10037593,FRANK,2
20151570502,06/06/2015,711,M,WHITE,6000 N MOPAC EXPY SB,NO = 2,,,,,3110504,10097872,BAKER,10
20151570662,06/06/2015,954,M,BLACK,2500 BLOCK ANKEN DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3119270,10057239,HENR,3
20151571029,06/06/2015,1350,M,HISPANIC OR LATINO,769 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3090027,10095454,BAKER,10
20151571267,06/06/2015,1606,M,HISPANIC OR LATINO,951 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3081826,10092066,BAKER,10
20151571465,06/06/2015,1807,M,WHITE,199 ZONE LAKE AUSTIN,YES = 1,VIOLATION OF CITY ORDIANCE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100352,10080654,BAKER,10
20151571485,06/06/2015,1814,M,WHITE,4500 BLOCK SPRINGDALE RD,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133459,10078309,CHARLIE,1
20151571562,06/06/2015,1847,F,WHITE,1029 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3080667,10098294,BAKER,10
20151571585,06/06/2015,1857,F,HISPANIC OR LATINO,1029 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3080667,10098294,BAKER,10
20151571697,06/06/2015,1954,M,WHITE,300 ZONE LAKE AUSTIN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101852,10093435,BAKER,10
20151571707,06/06/2015,2023,M,HISPANIC OR LATINO,4000 S US 183 HWY NB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3133232,10043879,HENR,2
20151571883,06/06/2015,2304,M,HISPANIC OR LATINO,6900 S 1ST ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3100254,10043911,FRANK,2
20151571943,06/06/2015,2152,F,WHITE,11600 BURNET RD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3120765,10119604,ADAM PD,7
20151572010,06/06/2015,2222,M,WHITE,700 BLOCK E 7TH ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3116612,10070581,GEORGE,9
20151572017,06/06/2015,2224,F,BLACK,W MARTIN LUTHER KING JR BLVD / SAN ANTONIO ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3114232,10075802,BAKER,9
20151572020,06/06/2015,2225,M,WHITE,W CESAR CHAVEZ ST / STEPHEN F A TO CESAR C EB RAMP,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3108409,10071090,BAKER,9
20151572075,06/07/2015,107,M,HISPANIC OR LATINO,12137 PARK THIRTY FIVE CIR,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3135221,10116783,EDWARD,7
20151572161,06/06/2015,2337,M,HISPANIC OR LATINO,2800 S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3113874,10056333,DAVID,9
20151572193,06/07/2015,242,M,WHITE,E WILLIAM CANNON DR / S IH 35 SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3106095,10042404,FRANK,2
20151580038,06/07/2015,23,M,BLACK,400 BLOCK E 5TH ST,NO = 2,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3115495,10070049,GEORGE,9
20151580069,06/07/2015,140,F,ASIAN,5423 CAMERON RD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3125707,10087068,IDA,4
20151580098,06/07/2015,232,F,WHITE,8800 W SH 71,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3065216,10063923,DAVID,8
20151580180,06/07/2015,1330,M,WHITE,1600 E RIVERSIDE DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3118213,10062790,HENR,9
20151580182,06/07/2015,136,M,BLACK,3000 NORTHLAND DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3110660,10095052,BAKER,7
20151580193,06/07/2015,145,M,BLACK,1900 E MARTIN LUTHER KING JR BLVD,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3121077,10075260,CHARLIE,1
20151580243,06/07/2015,220,M,HISPANIC OR LATINO,7300 W US 290 HWY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,PROBABLE CAUSE,DRUGS,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3072035,10056605,DAVID,8
20151580322,06/07/2015,330,F,HISPANIC OR LATINO,1505 W WELLS BRANCH PKWY,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,OTHER,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3137107,10134105,EDWARD,7
20151580327,06/07/2015,312,M,ASIAN,4700 BLOCK S LAMAR BLVD SB,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3093778,10057782,DAVID,5
20151580347,06/07/2015,320,M,HISPANIC OR LATINO,S IH 35 SVRD NB / E SLAUGHTER LN,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3101842,10033710,FRANK,5
20151580400,06/07/2015,653,M,BLACK,E PARMER LN / DESSAU RD,YES = 1,CALL FOR SERVICE,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3143018,10114702,EDWARD,1
20151581137,06/07/2015,1607,M,HISPANIC OR LATINO,872 ZONE LAKE AUSTIN,NO = 2,WATER SAFETY ACT,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3086734,10091514,BAKER,10
20151581297,06/07/2015,1754,M,BLACK,E 8TH ST / CHICON ST,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,3121004,10069214,CHARLIE,1
20151581321,06/07/2015,1826,M,WHITE,8300 RESEARCH BLVD SVRD SB,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,NOTHING,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3122069,10103074,IDA,7
20151581762,06/08/2015,5,M,HISPANIC OR LATINO,5700 GLEN MEADOW DR,YES = 1,VIOLATION OF TRANSPORTATION CODE/VEHICLE LAWS,INCIDENTAL TO ARREST,CASH,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,3103821,10047617,FRANK,2
